chapter	verse	word	type	surface	translit	strongs	morph	lemma	gloss	translation	editions	alt
1	16	8	NKO	ἀγαπητόν,	agapēton	G0027	A-ASM	ἀγαπητός	beloved	beloved,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	16	9	NKO	μάλιστα	malista	G3122	ADV	μάλιστα	especially	especially	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	16	10	NKO	ἐμοί,	emoi	G1473	P-1DS	ἐγώ	I/we	to me myself,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	16	11	NKO	πόσῳ	posō	G4214	Q-DSN	πόσος	how much/many	how much	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	16	12	NKO	δὲ	de	G1161	CONJ	δέ	but/and	however	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	16	13	NKO	μᾶλλον	mallon	G3123G	ADV	μᾶλλον	more	more	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	16	14	NKO	σοὶ	soi	G4771	P-2DS	σύ	you	to you	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	16	15	NKO	καὶ	kai	G2532	CONJ	καί	and	both	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	16	16	NKO	ἐν	en	G1722	PREP	ἐν	in/on/among	in	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	16	17	NKO	σαρκὶ	sarki	G4561	N-DSF	σάρξ	flesh	[the] flesh	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	16	18	NKO	καὶ	kai	G2532	CONJ	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	16	19	NKO	ἐν	en	G1722	PREP	ἐν	in/on/among	in	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	16	20	NKO	κυρίῳ;	kuriō	G2962G	N-DSM-T	κύριος	lord	[the] Lord?	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	17	1	NKO	εἰ	ei	G1487G	COND	εἰ	if	If	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	17	2	NKO	οὖν	oun	G3767	CONJ	οὖν	therefore/then	therefore	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	17	3	NKO	με	me	G3165	P-1AS	ἐγώ	I/we	me	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	17	4	NKO	ἔχεις	echeis	G2192	V-PAI-2S	ἔχω	to have/be	you consider	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	17	5	NKO	κοινωνόν,	koinōnon	G2844	N-ASM	κοινωνός	participant	a partner,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	17	6	NKO	προσλαβοῦ	proslabou	G4355	V-2AMM-2S	προσλαμβάνω	to take	do yourself receive	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	17	7	NKO	αὐτὸν	auton	G0846	P-ASM	αὐτός	he/she/it/self	him	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	17	8	NKO	ὡς	hōs	G5613	PRT	ὡς	which/how	as	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	17	9	NKO	ἐμέ.	eme	G1473	P-1AS	ἐγώ	I/we	me myself.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	18	1	NKO	εἰ	ei	G1487G	COND	εἰ	if	If	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	18	2	NKO	δέ	de	G1161	CONJ	δέ	but/and	however	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	18	3	NKO	τι	ti	G5100	X-ASN	τις	one	in any way	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	18	4	NKO	ἠδίκησέν	ēdikēsen	G0091	V-AAI-3S	ἀδικέω	to harm	he has wronged	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	18	5	NKO	σε	se	G4771	P-2AS	σύ	you	you	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	18	6	NKO	ἢ	ē	G2228	CONJ	ἤ	or/than	or	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	18	7	NKO	ὀφείλει,	opheilei	G3784	V-PAI-3S	ὀφείλω	to owe	he owes [you],	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	18	8	NKO	τοῦτο	touto	G3778	D-ASN	οὗτος	this/he/she/it	this	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	18	9	NKO	ἐμοὶ	emoi	G1473	P-1DS	ἐγώ	I/we	to me myself	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	18	10	NKO	ἐλλόγα.¶	elloga	G1677	V-PAM-2S	ἐλλογέω	to charge	do charge.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	19	1	NKO	Ἐγὼ	Egō	G1473	P-1NS	ἐγώ	I/we	I myself	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	19	2	NKO	Παῦλος	Paulos	G3972G	N-NSM-P	Παῦλος	Paul	Paul	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	19	3	NKO	ἔγραψα	egrapsa	G1125	V-2AAI-1S	γράφω	to write	did write	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	19	4	NKO	τῇ	tēa	G3588	T-DSF	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	19	5	NKO	ἐμῇ	emēa	G1473	S-1SDSF	ἐμός	my	with my own	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	19	6	NKO	χειρί,	cheiri	G5495	N-DSF	χείρ	hand	hand,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	19	7	NKO	ἐγὼ	egō	G1473	P-1NS	ἐγώ	I/we	I myself	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	19	8	NKO	ἀποτίσω·	apotisō	G0661	V-FAI-1S	ἀποτίνω	to repay	will repay [it];	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	19	9	NKO	ἵνα	ina	G2443	CONJ	ἵνα	in order that/to	that	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	19	10	NKO	μὴ	mē	G3361	PRT-N	μή	not	not	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	19	11	NKO	λέγω	legō	G3004G	V-PAS-1S	λέγω	to speak	I may say	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	19	12	NKO	σοι	soi	G4771	P-2DS	σύ	you	to you	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
