chapter	verse	word	type	surface	translit	strongs	morph	lemma	gloss	translation	editions	alt
4	6	11	NKO	ἐφέστηκεν.	ephestēken	G2186	V-RAI-3S	ἐφίστημι	to approach	has come.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	7	1	NKO	τὸν	ton	G3588	T-ASM	ὁ	the/this/who	The	NA28+NA27+Tyn+SBL+WH+Treg+TR»3+Byz»3	
4	7	2	NKO	καλὸν	kalon	G2570G	A-ASM	καλός	good	good	NA28+NA27+Tyn+SBL+WH+Treg+TR»2+Byz»2	
4	7	3	k	τὸν	ton	G3588	T-ASM	ὁ	the/this/who	<the>	TR+Byz	
4	7	4	NKO	ἀγῶνα	agōna	G0073	N-ASM	ἀγών	fight	fight	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	7	5	NKO	ἠγώνισμαι,	ēgōnismai	G0075	V-RNI-1S	ἀγωνίζομαι	to struggle	I have fought,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	7	6	NKO	τὸν	ton	G3588	T-ASM	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	7	7	NKO	δρόμον	dromon	G1408	N-ASM	δρόμος	racecourse	race	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	7	8	NKO	τετέλεκα,	teteleka	G5055	V-RAI-1S	τελέω	to finish	I have finished,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	7	9	NKO	τὴν	tēn	G3588	T-ASF	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	7	10	NKO	πίστιν	pistin	G4102G	N-ASF	πίστις	faith	faith	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	7	11	NKO	τετήρηκα·	tetērēka	G5083G	V-RAI-1S	τηρέω	to keep	I have kept;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	8	1	NKO	λοιπὸν	loipon	G3063	A-ASN	λοιπόν	henceforth	From now on	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	8	2	NKO	ἀπόκειταί	apokeitai	G0606	V-PNI-3S	ἀπόκειμαι	to lay up	is laid up	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	8	3	NKO	μοι	moi	G3165	P-1DS	ἐγώ	I/we	for me	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	8	4	NKO	ὁ	ho	G3588	T-NSM	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	8	5	NKO	τῆς	tēs	G3588	T-GSF	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
