chapter	verse	word	type	surface	translit	strongs	morph	lemma	gloss	translation	editions	alt
16	14	23	NKO	τοῦ	tou	G3588	T-GSM	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+TR+Byz	
16	14	24	NKO	Παύλου.	Paulou	G3972G	N-GSM-P	Παῦλος	Paul	Paul.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	15	1	NKO	ὡς	hōs	G5613	PRT	ὡς	which/how	When	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	15	2	NKO	δὲ	de	G1161	CONJ	δέ	but/and	then	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	15	3	NKO	ἐβαπτίσθη	ebaptisthē	G0907	V-API-3S	βαπτίζω	to baptize	she was baptized	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	15	4	NKO	καὶ	kai	G2532	CONJ	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	15	5	NKO	ὁ	ho	G3588	T-NSM	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	15	6	NKO	οἶκος	oikos	G3624H	N-NSM	οἶκος	house	house	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	15	7	NKO	αὐτῆς,	autēs	G0846	P-GSF	αὐτός	he/she/it/self	of her,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	15	8	NKO	παρεκάλεσεν	parekalesen	G3870	V-AAI-3S	παρακαλέω	to plead/comfort	she begged	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	15	9	NKO	λέγουσα·	legousa	G3004G	V-PAP-NSF	λέγω	to speak	saying;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	15	10	NKO	εἰ	ei	G1487G	COND	εἰ	if	If	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	15	11	NKO	κεκρίκατέ	kekrikate	G2919	V-RAI-2P	κρίνω	to judge	you have judged	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	15	12	NKO	με	me	G3165	P-1AS	ἐγώ	I/we	me	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	15	13	NKO	πιστὴν	pistēn	G4103	A-ASF	πιστός	faithful	faithful	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	15	14	NKO	τῷ	tō	G3588	T-DSM	ὁ	the/this/who	to the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	15	15	NKO	κυρίῳ	kuriō	G2962G	N-DSM-T	κύριος	lord	Lord	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	15	16	NKO	εἶναι,	einai	G1511	V-PAN	εἰμί	to be	to be,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	15	17	NKO	εἰσελθόντες	eiselthontes	G1525	V-2AAP-NPM	εἰσέρχομαι	to enter	having entered	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	15	18	NKO	εἰς	eis	G1519	PREP	εἰς	toward	into	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	15	19	NKO	τὸν	ton	G3588	T-ASM	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	15	20	NKO	οἶκόν	oikon	G3624H	N-ASM	οἶκος	house	house	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	15	21	NKO	μου	mou	G3165	P-1GS	ἐγώ	I/we	of mine	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	15	22	N(k)O	μένετε·	menete	G3306	V-PAM-2P	μένω	to stay	do remain;	NA28+NA27+Tyn+SBL+WH+Treg	
16	15	23	NKO	καὶ	kai	G2532	CONJ	καί	and	And	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	15	24	NKO	παρεβιάσατο	parebiasato	G3849	V-ADI-3S	παραβιάζομαι	to urge	she persuaded	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	15	25	NKO	ἡμᾶς.¶	hēmas	G3165	P-1AP	ἐγώ	I/we	us.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	16	1	NKO	Ἐγένετο	Egeneto	G1096	V-2ADI-3S	γίνομαι	to be	It happened	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	16	2	NKO	δὲ	de	G1161	CONJ	δέ	but/and	now	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	16	3	NKO	πορευομένων	poreuomenōn	G4198	V-PNP-GPM	πορεύω	to travel	going	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	16	4	NKO	ἡμῶν	hēmōn	G3165	P-1GP	ἐγώ	I/we	of us	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	16	5	NKO	εἰς	eis	G1519	PREP	εἰς	toward	to	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	16	6	no	τὴν	tēn	G3588	T-ASF	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg	
16	16	7	NKO	προσευχήν,	proseuchēn	G4335	N-ASF	προσευχή	prayer	[place of] prayer,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	16	8	NKO	παιδίσκην	paidiskēn	G3814	N-ASF	παιδίσκη	maidservant	a girl	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	16	9	NKO	τινὰ	tina	G5100	X-ASF	τις	one	certain	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	16	10	NKO	ἔχουσαν	echousan	G2192	V-PAP-ASF	ἔχω	to have/be	having	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	16	11	NKO	πνεῦμα	pneuma	G4151G	N-ASN	πνεῦμα	spirit/breath	a spirit	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	16	12	N(k)O	πύθωνα	puthōna	G4436	N-ASM	Πύθων	divining spirit	Python	NA28+NA27+Tyn+SBL+WH+Treg	
16	16	13	N(k)O	ὑπαντῆσαι	hupantēsai	G5221	V-AAN	ὑπαντάω	to go meet	meeting by	NA28+NA27+Tyn+SBL+WH+Treg	
16	16	14	NKO	ἡμῖν,	hēmin	G3165	P-1DP	ἐγώ	I/we	us,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	16	15	NKO	ἥτις	hētis	G3748	R-NSF	ὅστις	who/which	who	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	16	16	NKO	ἐργασίαν	ergasian	G2039	N-ASF	ἐργασία	work	gain	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	16	17	NKO	πολλὴν	pollēn	G4183	A-ASF	πολύς	much	much	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	16	18	NKO	παρεῖχεν	pareichen	G3930	V-IAI-3S	παρέχω	to furnish occasion	was bringing	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	16	19	NKO	τοῖς	tois	G3588	T-DPM	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	16	20	NKO	κυρίοις	kuriois	G2962H	N-DPM	κύριος	lord	masters	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	16	21	NKO	αὐτῆς	autēs	G0846	P-GSF	αὐτός	he/she/it/self	of her	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	16	22	NKO	μαντευομένη.	manteuomenē	G3132	V-PNP-NSF	μαντεύομαι	to divine	by fortune-telling.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	17	1	NKO	αὕτη	hautē	G3778	D-NSF	οὗτος	this/he/she/it	She	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	17	2	N(k)O	κατακολουθοῦσα	katakolouthousa	G2628	V-PAP-NSF	κατακολουθέω	to follow	having followed	NA27+Tyn+SBL+WH+Treg	
16	17	3	NKO	τῷ	tō	G3588	T-DSM	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	17	4	NKO	Παύλῳ	Paulō	G3972G	N-DSM-P	Παῦλος	Paul	after Paul	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	17	5	NKO	καὶ	kai	G2532	CONJ	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	17	6	NKO	ἡμῖν	hēmin	G3165	P-1DP	ἐγώ	I/we	us	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	17	7	NKO	ἔκραζεν	ekrazen	G2896	V-IAI-3S	κράζω	to cry	was crying out	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	17	8	NKO	λέγουσα·	legousa	G3004G	V-PAP-NSF	λέγω	to speak	saying;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	17	9	NKO	οὗτοι	houtoi	G3778	D-NPM	οὗτος	this/he/she/it	These	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	17	10	NKO	οἱ	hoi	G3588	T-NPM	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	17	11	NKO	ἄνθρωποι	anthrōpoi	G0444	N-NPM	ἄνθρωπος	a human	men	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	17	12	NKO	δοῦλοι	douloi	G1401	N-NPM	δοῦλος	slave	servants	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	17	13	NKO	τοῦ	tou	G3588	T-GSM	ὁ	the/this/who	of the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	17	14	NKO	θεοῦ	theou	G2316	N-GSM-T	θεός	God	God	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	17	15	NKO	τοῦ	tou	G3588	T-GSM	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	17	16	NKO	ὑψίστου	hupsistou	G5310	A-GSM-S	ὕψιστος	highest	Most High	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	17	17	NKO	εἰσίν,	eisin	G1510	V-PAI-3P	εἰμί	to be	are,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	17	18	NKO	οἵτινες	oitines	G3748	R-NPM	ὅστις	who/which	who	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	17	19	NKO	καταγγέλλουσιν	katangellousin	G2605	V-PAI-3P	καταγγέλλω	to proclaim	proclaim	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	17	20	N(K)O	ὑμῖν	humin	G4771	P-2DP	σύ	you	to you	NA28+NA27+Tyn+SBL+WH+Treg	
16	17	21	NKO	ὁδὸν	hodon	G3598	N-ASF	ὁδός	road	[the] way	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	17	22	NKO	σωτηρίας.	sōtērias	G4991	N-GSF	σωτηρία	salvation	of salvation.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	18	1	NKO	τοῦτο	touto	G3778	D-ASN	οὗτος	this/he/she/it	This	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	18	2	NKO	δὲ	de	G1161	CONJ	δέ	but/and	then	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	18	3	NKO	ἐποίει	epoiei	G4160G	V-IAI-3S	ποιέω	to do/make	she was continuing	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	18	4	NKO	ἐπὶ	epi	G1909	PREP	ἐπί	upon/to/against	for	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	18	5	NKO	πολλὰς	pollas	G4183	A-APF	πολύς	much	many	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	18	6	NKO	ἡμέρας.	hēmeras	G2250	N-APF	ἡμέρα	day	days.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	18	7	NKO	διαπονηθεὶς	diaponētheis	G1278	V-AOP-NSM	διαπονέω	be vexed	Having been distressed	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	18	8	NKO	δὲ	de	G1161	CONJ	δέ	but/and	then	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	18	9	k	ὁ	ho	G3588	T-NSM	ὁ	the/this/who	<the>	TR+Byz	
16	18	10	NKO	Παῦλος	Paulos	G3972G	N-NSM-P	Παῦλος	Paul	Paul	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	18	11	NKO	καὶ	kai	G2532	CONJ	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	18	12	NKO	ἐπιστρέψας	epistrepsas	G1994	V-AAP-NSM	ἐπιστρέφω	to turn	having turned	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
