chapter	verse	word	type	surface	translit	strongs	morph	lemma	gloss	translation	editions	alt
6	42	15	NKO	τῷ	tō	G3588	T-DSM	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	16	NKO	ὀφθαλμῷ	ophthalmō	G3788	N-DSM	ὀφθαλμός	eye	eye	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	17	NKO	σου,	sou	G4771	P-2GS	σύ	you	of you,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	18	NKO	αὐτὸς	autos	G0846	P-NSM	αὐτός	he/she/it/self	yourself	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	19	NKO	τὴν	tēn	G3588	T-ASF	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	20	NKO	ἐν	en	G1722	PREP	ἐν	in/on/among	in	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	21	NKO	τῷ	tō	G3588	T-DSM	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	22	NKO	ὀφθαλμῷ	ophthalmō	G3788	N-DSM	ὀφθαλμός	eye	eye	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	23	NKO	σου	sou	G4771	P-2GS	σύ	you	of you	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	24	NKO	δοκὸν	dokon	G1385	N-ASF	δοκός	plank	beam	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	25	NKO	οὐ	ou	G3756	PRT-N	οὐ	no	not	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	26	NKO	βλέπων;	blepōn	G0991	V-PAP-NSM	βλέπω	to see	seeing?	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	27	NKO	ὑποκριτά,	hupokrita	G5273	N-VSM	ὑποκριτής	hypocrite	Hypocrite,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	28	NKO	ἔκβαλε	ekbale	G1544	V-2AAM-2S	ἐκβάλλω	to expel	do cast out	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	29	NKO	πρῶτον	prōton	G4413G	A-ASN	πρῶτος	first	first	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	30	NKO	τὴν	tēn	G3588	T-ASF	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	31	NKO	δοκὸν	dokon	G1385	N-ASF	δοκός	plank	beam	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	32	NKO	ἐκ	ek	G1537	PREP	ἐκ	out from	from	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	33	NKO	τοῦ	tou	G3588	T-GSM	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	34	NKO	ὀφθαλμοῦ	ophthalmou	G3788	N-GSM	ὀφθαλμός	eye	eye	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	35	NKO	σου,	sou	G4771	P-2GS	σύ	you	of you,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	36	NKO	καὶ	kai	G2532	CONJ	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	37	NKO	τότε	tote	G5119	ADV	τότε	then	then	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	38	NKO	διαβλέψεις	diablepseis	G1227	V-FAI-2S	διαβλέπω	to see clearly	you will see clearly	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	39	NKO	τὸ	to	G3588	T-ASN	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	40	NKO	κάρφος	karphos	G2595	N-ASN	κάρφος	speck	splinter	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	41	NKO	τὸ	to	G3588	T-ASN	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	42	NKO	ἐν	en	G1722	PREP	ἐν	in/on/among	in	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	43	NKO	τῷ	tō	G3588	T-DSM	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	44	NKO	ὀφθαλμῷ	ophthalmō	G3788	N-DSM	ὀφθαλμός	eye	eye	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
