chapter	verse	word	type	surface	translit	strongs	morph	lemma	gloss	translation	editions	alt
1	3	7	NKO	μαρτυρούντων	marturountōn	G3140	V-PAP-GPM	μαρτυρέω	to testify	those bearing witness	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	3	8	NKO	σου	sou	G4771	P-2GS	σύ	you	from you	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	3	9	NKO	τῇ	tēa	G3588	T-DSF	ὁ	the/this/who	to the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	3	10	NKO	ἀληθείᾳ,	alētheia	G0225	N-DSF	ἀλήθεια	truth	to truth,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	3	11	NKO	καθὼς	kathōs	G2531	CONJ	καθώς	as/just as	even as	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	3	12	NKO	σὺ	su	G4771	P-2NS	σύ	you	you yourself	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	3	13	NKO	ἐν	en	G1722	PREP	ἐν	in/on/among	in	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	3	14	NKO	ἀληθείᾳ	alētheia	G0225	N-DSF	ἀλήθεια	truth	truth	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	3	15	NKO	περιπατεῖς.	peripateis	G4043	V-PAI-2S	περιπατέω	to walk	are walking.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	1	NKO	μειζοτέραν	meizoteran	G3173	A-ASF-C	μέγας	great	Greater	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	2	NKO	τούτων	toutōn	G3778	D-GPN	οὗτος	this/he/she/it	than these things	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	3	NKO	οὐκ	ouk	G3756	PRT-N	οὐ	no	not	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	4	NKO	ἔχω	echō	G2192	V-PAI-1S	ἔχω	to have/be	I have	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	5	NK(O)	χαρὰν	charan	G5479	N-ASF	χαρά	joy	joy	NA28+NA27+Tyn+SBL+Treg+TR+Byz	
1	4	6	NKO	ἵνα	ina	G2443	PREP	ἵνα	in order that/to	that	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	7	NKO	ἀκούω	akouō	G0191	V-PAS-1S	ἀκούω	to hear	I may hear of	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	8	NKO	τὰ	ta	G3588	T-APN	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	9	NKO	ἐμὰ	ema	G1473	S-1SAPN	ἐμός	my	my	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	10	NKO	τέκνα	tekna	G5043	N-APN	τέκνον	child	children	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	11	NKO	ἐν	en	G1722	PREP	ἐν	in/on/among	in	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	12	no	τῇ	tēa	G3588	T-DSF	ὁ	the/this/who	the	NA27+Tyn+SBL+WH+Treg	
1	4	13	NKO	ἀληθείᾳ	alētheia	G0225	N-DSF	ἀλήθεια	truth	truth	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	4	14	NKO	περιπατοῦντα.	peripatounta	G4043	V-PAP-APN	περιπατέω	to walk	walking.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	1	NKO	ἀγαπητέ,	agapēte	G0027	A-VSM	ἀγαπητός	beloved	Beloved,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	2	NKO	πιστὸν	piston	G4103	A-ASN	πιστός	faithful	faithfully	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	3	NKO	ποιεῖς	poieis	G4160G	V-PAI-2S	ποιέω	to do/make	you are doing	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	4	NKO	ὃ	ho	G3739	R-ASN	ὅς, ἥ	which	whatever	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	5	NKO	ἐὰν	ean	G1437	COND	ἐάν	if	maybe	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	6	NKO	ἐργάσῃ	ergasē	G2038	V-ADS-2S	ἐργάζομαι	to work	you shall do	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	7	NKO	εἰς	eis	G1519	PREP	εἰς	toward	for	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	8	NKO	τοὺς	tous	G3588	T-APM	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	9	NKO	ἀδελφοὺς	adelphous	G0080	N-APM	ἀδελφός	brother	brothers	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	10	NKO	καὶ	kai	G2532	CONJ	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	5	11	k	εἰς	eis	G1519	PREP	εἰς	toward	for	TR+Byz	
1	5	12	N(k)O	τοῦτο	touto	G3778	D-ASN	οὗτος	this/he/she/it	that [thing]	NA28+NA27+Tyn+SBL+WH+Treg	
1	5	13	NKO	ξένους,	xenous	G3581	A-APM	ξένος	foreign	strangers,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	6	1	NKO	οἳ	hoi	G3739	R-NPM	ὅς, ἥ	which	who	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	6	2	NKO	ἐμαρτύρησάν	emarturēsan	G3140	V-AAI-3P	μαρτυρέω	to testify	testified	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	6	3	NKO	σου	sou	G4771	P-2GS	σύ	you	of your	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	6	4	NKO	τῇ	tēa	G3588	T-DSF	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	6	5	NKO	ἀγάπῃ	agapē	G0026	N-DSF	ἀγάπη	love	love	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	6	6	NKO	ἐνώπιον	enōpion	G1799	PREP	ἐνώπιον	before	before	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	6	7	NKO	ἐκκλησίας,	ekklēsias	G1577	N-GSF	ἐκκλησία	assembly	[the] church,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	6	8	NKO	οὓς	hous	G3739	R-APM	ὅς, ἥ	which	whom	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	6	9	NKO	καλῶς	kalōs	G2573	ADV	καλῶς	well	well	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
