chapter	verse	word	type	surface	translit	strongs	morph	lemma	gloss	translation	editions	alt
9	18	14	NKO	θυγάτηρ	thugatēr	G2364	N-NSF	θυγάτηρ	daughter	daughter	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	18	15	NKO	μου	mou	G3165	P-1GS	ἐγώ	I/we	of Mine	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	18	16	NKO	ἄρτι	arti	G0737	ADV	ἄρτι	now	presently	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	18	17	NKO	ἐτελεύτησεν·	eteleutēsen	G5053	V-AAI-3S	τελευτάω	to decease	has died;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	18	18	NKO	ἀλλ᾽	all᾽	G0235	CONJ	ἀλλά	but	but	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	18	19	NKO	ἐλθὼν	elthōn	G2064	V-2AAP-NSM	ἔρχομαι	to come/go	having come	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	18	20	NKO	ἐπίθες	epithes	G2007	V-2AAM-2S	ἐπιτίθημι	to put/lay on	do lay	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	18	21	NKO	τὴν	tēn	G3588	T-ASF	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	18	22	NKO	χεῖρά	cheira	G5495	N-ASF	χείρ	hand	hand	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	18	23	NKO	σου	sou	G4771	P-2GS	σύ	you	of You	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	18	24	NKO	ἐπ᾽	ep᾽	G1909	PREP	ἐπί	upon/to/against	upon	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	18	25	NKO	αὐτήν,	autēn	G0846	P-ASF	αὐτός	he/she/it/self	her,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	18	26	NKO	καὶ	kai	G2532	CONJ	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	18	27	NKO	ζήσεται.	zēsetai	G2198	V-FDI-3S	ζάω	to live	she will live.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	19	1	NKO	καὶ	kai	G2532	CONJ	καί	and	And	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	19	2	NKO	ἐγερθεὶς	egertheis	G1453	V-APP-NSM	ἐγείρω	to arise	having arisen	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	19	3	NKO	ὁ	ho	G3588	T-NSM	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	19	4	NKO	Ἰησοῦς	Iēsous	G2424G	N-NSM-P	Ἰησοῦς	Jesus/Joshua	Jesus	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	19	5	NK(o)	ἠκολούθησεν	ēkolouthēsen	G0190	V-AAI-3S	ἀκολουθέω	to follow	followed	NA28+NA27+TR+Byz	
9	19	6	NKO	αὐτῷ	autō	G0846	P-DSM	αὐτός	he/she/it/self	him	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	19	7	NKO	καὶ	kai	G2532	CONJ	καί	and	also	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	19	8	NKO	οἱ	hoi	G3588	T-NPM	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	19	9	NKO	μαθηταὶ	mathētai	G3101	N-NPM	μαθητής	disciple	disciples	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	19	10	NKO	αὐτοῦ.	autou	G0846	P-GSM	αὐτός	he/she/it/self	of Him.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	20	1	NKO	καὶ	kai	G2532	CONJ	καί	and	And	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	20	2	NKO	ἰδοὺ	idou	G2400	INJ	ἰδού	look!	behold	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	20	3	NKO	γυνὴ	gunē	G1135G	N-NSF	γυνή	woman	a woman	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	20	4	NKO	αἱμορροοῦσα	haimorroousa	G0131	V-PAP-NSF	αἱμορροέω	to bleed	having a flux of blood	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	20	5	NKO	δώδεκα	dōdeka	G1427	A-NUI	δώδεκα	twelve	twelve	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	20	6	NKO	ἔτη	etē	G2094	N-APN	ἔτος	year	years	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
