chapter	verse	word	type	surface	lemma	morph	id
1	1	1		וַ/יִּתְחַזֵּ֛ק	c/2388	HC/Vtw3ms	14xeN
1	1	2		שְׁלֹמֹ֥ה	8010	HNp	14Nvk
1	1	3		בֶן	1121 a	HNcmsc	14TyA
1	1	4		דָּוִ֖יד	1732	HNp	14vuQ
1	1	5		עַל	5921 a	HR	14TSc
1	1	6		מַלְכוּת֑/וֹ	4438	HNcfsc/Sp3ms	14k5P
1	1	7		וַ/יהוָ֤ה	c/3068	HC/Np	14nPh
1	1	8		אֱלֹהָי/ו֙	430	HNcmpc/Sp3ms	14LN3
1	1	9		עִמּ֔/וֹ	5973 a	HR/Sp3ms	14Qzf
1	1	10		וַֽ/יְגַדְּלֵ֖/הוּ	c/1431	HC/Vpw3ms/Sp3ms	14aPd
1	1	11		לְ/מָֽעְלָ/ה	l/4605	HR/D/Sd	14eYX
1	2	1		וַ/יֹּ֣אמֶר	c/559	HC/Vqw3ms	14C5U
1	2	2		שְׁלֹמֹ֣ה	8010	HNp	14qNN
1	2	3		לְ/כָל	l/3605	HR/Ncmsc	14EVS
1	2	4		יִשְׂרָאֵ֡ל	3478	HNp	14PB6
1	2	5		לְ/שָׂרֵי֩	l/8269	HR/Ncmpc	1437c
1	2	6		הָ/אֲלָפִ֨ים	d/505	HTd/Acbpa	14x9c
1	2	7		וְ/הַ/מֵּא֜וֹת	c/d/3967	HC/Td/Acbpa	14yNB
1	2	8		וְ/לַ/שֹּֽׁפְטִ֗ים	c/l/8199	HC/Rd/Vqrmpa	1429t
1	2	9		וּ/לְ/כֹ֛ל	c/l/3605	HC/R/Ncmsc	14KZG
1	2	10		נָשִׂ֥יא	5387 a	HNcmsa	14TZE
1	2	11		לְ/כָל	l/3605	HR/Ncmsc	14thY
1	2	12		יִשְׂרָאֵ֖ל	3478	HNp	14JM7
1	2	13		רָאשֵׁ֥י	7218 a	HNcmpc	14fpo
1	2	14		הָ/אָבֽוֹת	d/1	HTd/Ncmpa	14W26
1	3	1		וַ/יֵּלְכ֗וּ	c/3212	HC/Vqw3mp	14yw4
1	3	2		שְׁלֹמֹה֙	8010	HNp	14jbg
1	3	3		וְ/כָל	c/3605	HC/Ncmsc	14USR
1	3	4		הַ/קָּהָ֣ל	d/6951	HTd/Ncmsa	14v6U
1	3	5		עִמּ֔/וֹ	5973 a	HR/Sp3ms	145SS
1	3	6		לַ/בָּמָ֖ה	l/1116	HRd/Ncfsa	14GzE
1	3	7		אֲשֶׁ֣ר	834 a	HTr	14qCU
1	3	8		בְּ/גִבְע֑וֹן	b/1391	HR/Np	14g2y
1	3	9		כִּי	3588 a	HC	14jQb
1	3	10		שָׁ֣ם	8033	HD	14794
1	3	11		הָיָ֗ה	1961	HVqp3ms	14CsU
1	3	12		אֹ֤הֶל	168	HNcmsc	14XR4
1	3	13		מוֹעֵד֙	4150	HNcmsc	14KvS
1	3	14		הָֽ/אֱלֹהִ֔ים	d/430	HTd/Ncmpa	14dBc
1	3	15		אֲשֶׁ֥ר	834 a	HTr	14nAB
1	3	16		עָשָׂ֛ה	6213 a	HVqp3ms	14kfX
1	3	17		מֹשֶׁ֥ה	4872	HNp	14Wkf
1	3	18		עֶֽבֶד	5650	HNcmsc	14wrL
1	3	19		יְהוָ֖ה	3068	HNp	143TL
1	3	20		בַּ/מִּדְבָּֽר	b/4057 b	HRd/Ncmsa	14LeN
1	4	1		אֲבָ֗ל	61	HD	14sMn
1	4	2		אֲר֤וֹן	727	HNcbsc	14Y3z
1	4	3		הָ/אֱלֹהִים֙	d/430	HTd/Ncmpa	14NQN
1	4	4		הֶעֱלָ֤ה	5927	HVhp3ms	14uLf
1	4	5		דָוִיד֙	1732	HNp	14kA7
1	4	6		מִ/קִּרְיַ֣ת	m/7157+	HR/Np	143TS
1	4	7		יְעָרִ֔ים	7157	HNp	14NFp
1	4	8		בַּֽ/הֵכִ֥ין	b/3559 a	HRd/Vhp3ms	147am
1	4	9		ל֖/וֹ	l	HR/Sp3ms	14hh7
1	4	10		דָּוִ֑יד	1732	HNp	14BsK
1	4	11		כִּ֧י	3588 a	HC	14fsu
1	4	12		נָֽטָה	5186	HVqp3ms	148M6
1	4	13		ל֛/וֹ	l	HR/Sp3ms	14wM5
1	4	14		אֹ֖הֶל	168	HNcmsa	14qty
1	4	15		בִּ/ירוּשָׁלִָֽם	b/3389	HR/Np	145gQ
1	5	1		וּ/מִזְבַּ֣ח	c/4196	HC/Ncmsc	14Xw6
1	5	2		הַ/נְּחֹ֗שֶׁת	d/5178 a	HTd/Ncfsa	14eHJ
1	5	3		אֲשֶׁ֤ר	834 a	HTr	14H6L
1	5	4		עָשָׂה֙	6213 a	HVqp3ms	14bmv
1	5	5		בְּצַלְאֵל֙	1212	HNp	14FV9
1	5	6		בֶּן	1121 a	HNcmsc	14Xm1
1	5	7		אוּרִ֣י	221	HNp	14UE6
1	5	8		בֶן	1121 a	HNcmsc	14goK
1	5	9		ח֔וּר	2354	HNp	14CyH
1	5	10		שָׂ֕ם	7760 a	HVqp3ms	14A4a
1	5	11		לִ/פְנֵ֖י	l/6440	HR/Ncbpc	145Pr
1	5	12		מִשְׁכַּ֣ן	4908	HNcmsc	14L4k
1	5	13		יְהוָ֑ה	3068	HNp	14Mnv
1	5	14		וַ/יִּדְרְשֵׁ֥/הוּ	c/1875	HC/Vqw3ms/Sp3ms	14mwU
1	5	15		שְׁלֹמֹ֖ה	8010	HNp	14tKT
1	5	16		וְ/הַ/קָּהָֽל	c/d/6951	HC/Td/Ncmsa	14NRT
1	6	1		וַ/יַּעַל֩	c/5927	HC/Vhw3ms	14sRU
1	6	2		שְׁלֹמֹ֨ה	8010	HNp	14Wxq
1	6	3		שָׁ֜ם	8033	HD	149qY
1	6	4		עַל	5921 a	HR	14n5f
1	6	5		מִזְבַּ֤ח	4196	HNcmsc	14YUq
1	6	6		הַ/נְּחֹ֨שֶׁת֙	d/5178 a	HTd/Ncfsa	14fQr
1	6	7		לִ/פְנֵ֣י	l/6440	HR/Ncbpc	14L7t
1	6	8		יְהוָ֔ה	3068	HNp	14A74
1	6	9		אֲשֶׁ֖ר	834 a	HTr	14dNE
1	6	10		לְ/אֹ֣הֶל	l/168	HR/Ncmsc	14xdF
1	6	11		מוֹעֵ֑ד	4150	HNcmsa	14AYg
1	6	12		וַ/יַּ֧עַל	c/5927	HC/Vhw3ms	14Ls9
1	6	13		עָלָ֛י/ו	5921 a	HR/Sp3ms	14Snp
1	6	14		עֹל֖וֹת	5930 a	HNcfpa	1487B
1	6	15		אָֽלֶף	505	HAcbsa	14nLp
1	7	1		בַּ/לַּ֣יְלָה	b/3915	HRd/Ncmsa	14PzC
1	7	2		הַ/ה֔וּא	d/1931	HTd/Pp3ms	14NPq
1	7	3		נִרְאָ֥ה	7200	HVNp3ms	14d5m
1	7	4		אֱלֹהִ֖ים	430	HNcmpa	14BYa
1	7	5		לִ/שְׁלֹמֹ֑ה	l/8010	HR/Np	14LJh
1	7	6		וַ/יֹּ֣אמֶר	c/559	HC/Vqw3ms	14tRR
1	7	7		ל֔/וֹ	l	HR/Sp3ms	14Q7E
1	7	8		שְׁאַ֖ל	7592	HVqv2ms	14dv1
1	7	9		מָ֥ה	4100	HTi	14QwM
1	7	10		אֶתֶּן	5414	HVqi1cs	14a62
1	7	11		לָֽ/ךְ	l	HR/Sp2fs	14KvD
1	8	1		וַ/יֹּ֤אמֶר	c/559	HC/Vqw3ms	14GLz
1	8	2		שְׁלֹמֹה֙	8010	HNp	14BU7
1	8	3		לֵֽ/אלֹהִ֔ים	l/430	HR/Ncmpa	14iy2
1	8	4		אַתָּ֗ה	859 a	HPp2ms	14zQ2
1	8	5		עָשִׂ֛יתָ	6213 a	HVqp2ms	14Wxx
1	8	6		עִם	5973 a	HR	14jQ8
1	8	7		דָּוִ֥יד	1732	HNp	14Haa
1	8	8		אָבִ֖/י	1	HNcmsc/Sp1cs	14fJN
1	8	9		חֶ֣סֶד	2617 a	HNcmsa	149KV
1	8	10		גָּד֑וֹל	1419 a	HAamsa	14F1s
