chapter	verse	word	type	surface	lemma	morph	id
1	1	1		וַ/יִּפְשַׁ֤ע	c/6586	HC/Vqw3ms	12xeN
1	1	2		מוֹאָב֙	4124	HNp	12Nvk
1	1	3		בְּ/יִשְׂרָאֵ֔ל	b/3478	HR/Np	12TyA
1	1	4		אַחֲרֵ֖י	310 a	HR	12vuQ
1	1	5		מ֥וֹת	4194	HNcmsc	12TSc
1	1	6		אַחְאָֽב	256	HNp	12k5P
1	2	1		וַ/יִּפֹּ֨ל	c/5307	HC/Vqw3ms	12nPh
1	2	2		אֲחַזְיָ֜ה	274	HNp	12LN3
1	2	3		בְּעַ֣ד	1157	HR	12Qzf
1	2	4		הַ/שְּׂבָכָ֗ה	d/7639	HTd/Ncfsa	12aPd
1	2	5		בַּ/עֲלִיָּת֛/וֹ	b/5944	HR/Ncfsc/Sp3ms	12eYX
1	2	6		אֲשֶׁ֥ר	834 a	HTr	12C5U
1	2	7		בְּ/שֹׁמְר֖וֹן	b/8111	HR/Np	12qNN
1	2	8		וַ/יָּ֑חַל	c/2470 a	HC/Vqw3ms	12EVS
1	2	9		וַ/יִּשְׁלַ֣ח	c/7971	HC/Vqw3ms	12PB6
1	2	10		מַלְאָכִ֔ים	4397	HNcmpa	1237c
1	2	11		וַ/יֹּ֤אמֶר	c/559	HC/Vqw3ms	12x9c
1	2	12		אֲלֵ/הֶם֙	413	HR/Sp3mp	12yNB
1	2	13		לְכ֣וּ	3212	HVqv2mp	1229t
1	2	14		דִרְשׁ֗וּ	1875	HVqv2mp	12KZG
1	2	15		בְּ/בַ֤עַל	b/1176+	HR/Np	12TZE
1	2	16		זְבוּב֙	1176	HNp	12thY
1	2	17		אֱלֹהֵ֣י	430	HNcmpc	12JM7
1	2	18		עֶקְר֔וֹן	6138	HNp	12fpo
1	2	19		אִם	518 a	HC	12W26
1	2	20		אֶחְיֶ֖ה	2421	HVqi1cs	12yw4
1	2	21		מֵ/חֳלִ֥י	m/2483	HR/Ncmsa	12jbg
1	2	22		זֶֽה	2088	HPdxms	12USR
1	3	1		וּ/מַלְאַ֣ךְ	c/4397	HC/Ncmsc	12v6U
1	3	2		יְהוָ֗ה	3068	HNp	125SS
